,name_brewery,name_location,social_twitterUrl,social_facebookUrl,social_instagramUrl,social_untappdId,lat,lng,street,city,state,country,tag_dogFriendly,tag_familyFriendly,tag_foodService,tag_foodTrucks,tag_growlerFills,tag_over21
184,San Diego Brewers Guild,Rancho Bernardo Inn Golf Course,https://twitter.com/sdbrewers,https://www.facebook.com/SDBrewersGuild,https://www.instagram.com/sdbrewers,368821,33.031738,-117.0666914,17550 Bernardo Oaks Drive,San Diego,California,US,False,False,False,False,False,False
185,San Diego Brewers Guild,Embarcadero Marina Park South,https://twitter.com/sdbrewers,https://www.facebook.com/SDBrewersGuild,https://www.instagram.com/sdbrewers,368821,32.7038654,-117.1643418,200 Marina Park Way,San Diego ,California,US,False,False,False,False,False,False
186,San Diego Brewers Guild,The Lodge at Torrey Pines,https://twitter.com/sdbrewers,https://www.facebook.com/SDBrewersGuild,https://www.instagram.com/sdbrewers,368821,32.9041197,-117.2446315,11480 North Torrey Pines Road,San Diego,California,US,False,False,False,False,False,False
187,San Diego Brewers Guild,Morley Field Disc Golf Course,https://twitter.com/sdbrewers,https://www.facebook.com/SDBrewersGuild,https://www.instagram.com/sdbrewers,368821,32.7366475,-117.1359448,3090 Pershing Drive,San Diego,California,US,False,False,False,False,False,False
188,San Diego Brewers Guild,Toronado,https://twitter.com/sdbrewers,https://www.facebook.com/SDBrewersGuild,https://www.instagram.com/sdbrewers,368821,32.7508479,-117.1305141,4026 30th St,San Diego,California,US,False,False,False,False,False,False
189,San Diego Brewers Guild,Historic Vista Village,https://twitter.com/sdbrewers,https://www.facebook.com/SDBrewersGuild,https://www.instagram.com/sdbrewers,368821,33.202454,-117.239838,S. Citrus Ave. and E. Broadway ,Vista,California,US,False,False,False,False,False,False
190,San Diego Brewers Guild,"Marina Green Park, Long Beach",https://twitter.com/sdbrewers,https://www.facebook.com/SDBrewersGuild,https://www.instagram.com/sdbrewers,368821,33.7613665,-118.1868015,386 E Shoreline Dr,Long Beach,California,US,False,False,False,False,False,False
191,San Diego Brewers Guild,Embarcadero Marina Park North,https://twitter.com/sdbrewers,https://www.facebook.com/SDBrewersGuild,https://www.instagram.com/sdbrewers,368821,32.7068759,-117.1689367,400 Kettner Blvd,San Diego,California,US,False,False,False,False,False,False
192,San Diego Brewers Guild,Embarcadero Marina Park North,https://twitter.com/sdbrewers,https://www.facebook.com/SDBrewersGuild,https://www.instagram.com/sdbrewers,368821,32.7068759,-117.1689367,400 Kettner Blvd,San Diego,California,US,False,False,False,False,False,False
193,San Diego Brewers Guild,Churchill's Pub & Grille,https://twitter.com/sdbrewers,https://www.facebook.com/SDBrewersGuild,https://www.instagram.com/sdbrewers,368821,33.1353458,-117.1846737,887 W San Marcos Blvd,San Marcos,California,US,False,False,False,False,False,False
194,San Diego Brewers Guild,"5469 Casino Way El Cajon, California",https://twitter.com/sdbrewers,https://www.facebook.com/SDBrewersGuild,https://www.instagram.com/sdbrewers,368821,32.7859988,-116.8300324,5469 Casino Way,El Cajon,California,US,False,False,False,False,False,False
195,San Diego Brewers Guild,Instagram,https://twitter.com/sdbrewers,https://www.facebook.com/SDBrewersGuild,https://www.instagram.com/sdbrewers,368821,32.7355,-117.216008,123,San Diego,California,US,False,False,False,False,False,False
196,San Diego Brewers Guild,Google Meet,https://twitter.com/sdbrewers,https://www.facebook.com/SDBrewersGuild,https://www.instagram.com/sdbrewers,368821,32.7355,-117.216008,123,San Diego,California,US,False,False,False,False,False,False
197,Bear Roots Brewing Co.,Bear Roots Brewery,https://twitter.com/BearRootsBrew,https://www.facebook.com/bearrootsbrew,https://www.instagram.com/bearrootsbrew/,185521,33.1882451,-117.2263421,1213 S Santa Fe Ave,Vista,California,US,True,True,False,False,True,False
198,Bear Roots Brewing Co.,Bear Roots Downtown,https://twitter.com/BearRootsBrew,https://www.facebook.com/bearrootsbrew,https://www.instagram.com/bearrootsbrew/,185521,33.2008819,-117.2419999,135 E Broadway,Vista ,California,US,True,True,True,False,False,False
199,San Diego Brewing Company,San Diego Brewing Company,https://twitter.com/SanDiegoBrewing,https://www.facebook.com/SanDiegoBrewing,https://www.instagram.com/sandiegobrewing/,2904,32.7923422,-117.0989052,10450 Friars Road,San Diego,California,US,False,True,True,False,True,False
200,Pizza Port Brewing Co.,Pizza Port Ocean Beach,https://twitter.com/PizzaPortBeer,https://www.facebook.com/pizzaportbrewingco/,https://www.instagram.com/pizzaportbrewingco/,1534,32.7479652,-117.250302,1956 Bacon Street,San Diego,California,US,True,True,True,False,True,False
201,Pizza Port Brewing Co.,Pizza Port Bressi Ranch,https://twitter.com/PizzaPortBeer,https://www.facebook.com/pizzaportbrewingco/,https://www.instagram.com/pizzaportbrewingco/,1534,33.1286712,-117.2500668,2730 Gateway Road,Carlsbad,California,US,True,True,True,False,True,False
202,Pizza Port Brewing Co.,Pizza Port San Clemente,https://twitter.com/PizzaPortBeer,https://www.facebook.com/pizzaportbrewingco/,https://www.instagram.com/pizzaportbrewingco/,1534,33.4288491,-117.613458,301 N El Camino Real,San Clemente,California,US,True,True,True,False,True,False
203,Pizza Port Brewing Co.,Pizza Port Carlsbad,https://twitter.com/PizzaPortBeer,https://www.facebook.com/pizzaportbrewingco/,https://www.instagram.com/pizzaportbrewingco/,1534,33.1599094,-117.3477378,571 Carlsbad Village Drive,Carlsbad,California,US,True,True,True,False,True,False
204,Pizza Port Brewing Co.,Pizza Port Solana Beach,https://twitter.com/PizzaPortBeer,https://www.facebook.com/pizzaportbrewingco/,https://www.instagram.com/pizzaportbrewingco/,1534,32.9908157,-117.2717034,135 N. Highway 101,Solana Beach,California,US,True,True,True,False,True,False
205,Pizza Port Brewing Co.,Oakland Zoo,https://twitter.com/PizzaPortBeer,https://www.facebook.com/pizzaportbrewingco/,https://www.instagram.com/pizzaportbrewingco/,1534,37.753725,-122.1503667,9777 Golf Links Road,Oakland,California,US,False,False,False,False,False,False
206,Pizza Port Brewing Co.,Cal Expo,https://twitter.com/PizzaPortBeer,https://www.facebook.com/pizzaportbrewingco/,https://www.instagram.com/pizzaportbrewingco/,1534,38.5925839,-121.4358286,1600 Exposition Blvd.,Sacramento,California,US,False,False,False,False,False,False
207,Pizza Port Brewing Co.,Pechanga Arena San Diego,https://twitter.com/PizzaPortBeer,https://www.facebook.com/pizzaportbrewingco/,https://www.instagram.com/pizzaportbrewingco/,1534,32.7551821,-117.2123081,3500 Sports Arena Boulevard,San Diego,California,US,False,False,False,False,False,False
208,Pizza Port Brewing Co.,Encinitas Ranch Golf Course,https://twitter.com/PizzaPortBeer,https://www.facebook.com/pizzaportbrewingco/,https://www.instagram.com/pizzaportbrewingco/,1534,33.0684353,-117.2754733,1275 Quail Gardens Dr.,Encinitas,California,US,False,False,False,False,False,False
209,Societe Brewing Company,Societe Brewing Company Tasting room,https://twitter.com/SocieteBrewing,https://www.facebook.com/societebrewing,http://instagram.com/societebrewing,29606,32.8338579,-117.1463732,8262 Clairemont Mesa Blvd,San Diego,California,US,True,True,False,True,True,False
210,Societe Brewing Company,SOCIETE BREWING COMPANY - TASTING ROOM,https://twitter.com/SocieteBrewing,https://www.facebook.com/societebrewing,http://instagram.com/societebrewing,29606,32.8338579,-117.1463732,8262 CLAIREMONT MESA BLVD,SAN DIEGO,California,US,False,False,False,False,False,False
211,Societe Brewing Company,The Cork and Craft at Abnormal,https://twitter.com/SocieteBrewing,https://www.facebook.com/societebrewing,http://instagram.com/societebrewing,29606,33.0236355,-117.0859077,"16990 Via Tazon, Ste 123",San Diego,California,US,False,False,False,False,False,False
212,Societe Brewing Company,Pechanga Arena San Diego,https://twitter.com/SocieteBrewing,https://www.facebook.com/societebrewing,http://instagram.com/societebrewing,29606,32.7551821,-117.2123081,3500 Sports Arena Blvd,San Diego,California,US,False,False,False,False,False,False
213,Rip Current Brewing Company,Rip Current Brewing Company North Park ,https://twitter.com/ripcurrentbeer,https://www.facebook.com/RipCurrentBrewing,http://instagram.com/ripcurrentbrewing,45616,32.752388,-117.129807,4101 30th Street,San Diego,California,US,False,True,True,False,True,False
214,Rip Current Brewing Company,Rip Current Brewing Company,https://twitter.com/ripcurrentbeer,https://www.facebook.com/RipCurrentBrewing,http://instagram.com/ripcurrentbrewing,45616,33.1428399,-117.1925133,1325 Grand Avenue #100,San Marcos,California,US,True,True,False,True,True,False
215,Rip Current Brewing Company,Rip Current Brewing San Marcos & North Park,https://twitter.com/ripcurrentbeer,https://www.facebook.com/RipCurrentBrewing,http://instagram.com/ripcurrentbrewing,45616,33.1427524,-117.1925073,1325 Grand Ave,San Marcos,California,US,False,False,False,False,False,False
216,Longship Brewery,Longship Brewery,https://twitter.com/longshipbrewery,https://www.facebook.com/LongshipBrewery,https://www.instagram.com/longshipbrewery/,119510,32.9040608,-117.1714639,10320 Camino Santa Fe Ste C,San Diego,California,US,True,True,False,True,True,False
217,Longship Brewery,The Interwebs,https://twitter.com/longshipbrewery,https://www.facebook.com/LongshipBrewery,https://www.instagram.com/longshipbrewery/,119510,32.8294726,-117.1483964,Zoom Avenue,San Diego,California,US,False,False,False,False,False,False
218,The Brewers Tap Room,The Brewers Tap Room,,https://www.facebook.com/TheBrewersTapRoom,https://www.instagram.com/thebrewerstaproom/,,33.0458295,-117.2574027,1456 Encinitas Blvd,Encinitas,California,US,False,False,False,False,False,False
219,Alpine Beer Company,Alpine Beer Co. Pub,,https://www.facebook.com/alpinebeercompany,https://www.instagram.com/alpinebeerco/,29,32.8363379,-116.7769233,1347 Tavern Rd,Alpine,California,US,True,True,True,False,False,False
220,Alpine Beer Company,Alpine Brewery,,https://www.facebook.com/alpinebeercompany,https://www.instagram.com/alpinebeerco/,29,32.835185,-116.762648,2363 Alpine Blvd,Alpine,California,US,True,True,False,True,True,False
221,Alpine Beer Company,The Riviera Supper Club,,https://www.facebook.com/alpinebeercompany,https://www.instagram.com/alpinebeerco/,29,32.7622918,-117.0296177,7777 University Ave.,La Mesa ,California,US,False,False,False,False,False,False
222,Alpine Beer Company,O'Brien's Pub,,https://www.facebook.com/alpinebeercompany,https://www.instagram.com/alpinebeerco/,29,32.8248571,-117.1559327,4646 Convoy St,San Diego ,California,US,False,False,False,False,False,False
223,Alpine Beer Company,Embarcadero South ,,https://www.facebook.com/alpinebeercompany,https://www.instagram.com/alpinebeerco/,29,32.7038654,-117.1643418,200 Marina Park Way,San Diego ,California,US,False,False,False,False,False,False
224,Alpine Beer Company,Embarcadero South ,,https://www.facebook.com/alpinebeercompany,https://www.instagram.com/alpinebeerco/,29,32.7038654,-117.1643418,200 Marina Park Way,San Diego ,California,US,False,False,False,False,False,False
225,Alpine Beer Company,SD TapRoom ,,https://www.facebook.com/alpinebeercompany,https://www.instagram.com/alpinebeerco/,29,32.7983069,-117.2467138,1269 Garnet Ave,San Diego ,California,US,False,False,False,False,False,False
226,Alpine Beer Company,Tom Ham’s Lighthouse,,https://www.facebook.com/alpinebeercompany,https://www.instagram.com/alpinebeerco/,29,32.7241604,-117.2130387,2150 Harbor Island Dr,San Diego ,California,US,False,False,False,False,False,False
227,Alpine Beer Company,CoinOp ,,https://www.facebook.com/alpinebeercompany,https://www.instagram.com/alpinebeerco/,29,32.74903270000001,-117.1303769, 3926 30th Street,San Diego ,California,US,False,False,False,False,False,False
228,Alpine Beer Company, Clem's Tap House,,https://www.facebook.com/alpinebeercompany,https://www.instagram.com/alpinebeerco/,29,32.7636592,-117.1069971,4108 Adams Ave,San Diego ,California,US,False,False,False,False,False,False
229,Alpine Beer Company,OB Noodle House ,,https://www.facebook.com/alpinebeercompany,https://www.instagram.com/alpinebeerco/,29,32.7513321,-117.2448288,2218 Cable St,San Diego ,California,US,False,False,False,False,False,False
230,Alpine Beer Company,North Park Observatory,,https://www.facebook.com/alpinebeercompany,https://www.instagram.com/alpinebeerco/,29,32.7481756,-117.131383,2891 University Ave,San Diego ,California,US,False,False,False,False,False,False
231,Alpine Beer Company,Toronado ,,https://www.facebook.com/alpinebeercompany,https://www.instagram.com/alpinebeerco/,29,32.7508479,-117.1305141,4026 30th St,San Diego ,California,US,False,False,False,False,False,False
232,Alpine Beer Company,Gelson's Carlsbad ,,https://www.facebook.com/alpinebeercompany,https://www.instagram.com/alpinebeerco/,29,33.0873436,-117.2671087,7660 El Camino Real,Carlsbad,California,US,False,False,False,False,False,False
233,Alpine Beer Company,Gelson's Del Mar ,,https://www.facebook.com/alpinebeercompany,https://www.instagram.com/alpinebeerco/,29,32.9788941,-117.2489571,pin 2707 Via De La Valle,Del Mar,California,US,False,False,False,False,False,False
234,Alpine Beer Company,Gelson's Del Mar ,,https://www.facebook.com/alpinebeercompany,https://www.instagram.com/alpinebeerco/,29,32.9788941,-117.2489571,pin 2707 Via De La Valle,Del Mar,California,US,False,False,False,False,False,False
235,Alpine Beer Company,Gelson's Del Mar ,,https://www.facebook.com/alpinebeercompany,https://www.instagram.com/alpinebeerco/,29,32.9788941,-117.2489571, 2707 Via De La Valle,Del Mar,California,US,False,False,False,False,False,False
236,Alpine Beer Company,Joan MacQueen Middle School,,https://www.facebook.com/alpinebeercompany,https://www.instagram.com/alpinebeerco/,29,32.824651,-116.7753371,2001 Tavern Road,Alpine,California,US,False,False,False,False,False,False
237,Alpine Beer Company,Barracks 17 Liberty Station,,https://www.facebook.com/alpinebeercompany,https://www.instagram.com/alpinebeerco/,29,32.7385625,-117.2125976,2710 Historic Decatur Rd,San Diego,California,US,False,False,False,False,False,False
238,Alpine Beer Company,The Joint ,,https://www.facebook.com/alpinebeercompany,https://www.instagram.com/alpinebeerco/,29,32.7460576,-117.2493742,4902 Newport Ave,San Diego ,California,US,False,False,False,False,False,False
239,Alpine Beer Company,Best Pizza & Brew Cardiff ,,https://www.facebook.com/alpinebeercompany,https://www.instagram.com/alpinebeerco/,29,33.020641,-117.282061,102 Aberdeen Dr,Cardiff ,California,US,False,False,False,False,False,False
240,Alpine Beer Company,Beerfish,,https://www.facebook.com/alpinebeercompany,https://www.instagram.com/alpinebeerco/,29,32.9071098,-117.1777588,6550 Mira Mesa Blvd,San Diego,California,US,False,False,False,False,False,False
241,Alpine Beer Company,Encinitas Biergarden ,,https://www.facebook.com/alpinebeercompany,https://www.instagram.com/alpinebeerco/,29,33.0441038,-117.2933749,641 S Coast Hwy 101,Encinitas,California,US,False,False,False,False,False,False
242,Alpine Beer Company,Encinitas Biergarden ,,https://www.facebook.com/alpinebeercompany,https://www.instagram.com/alpinebeerco/,29,33.0441038,-117.2933749,641 S Coast Hwy 101,Encinitas,California,US,False,False,False,False,False,False
243,Alpine Beer Company,Regal Seagull,,https://www.facebook.com/alpinebeercompany,https://www.instagram.com/alpinebeerco/,29,33.0660361,-117.303041,996 N Coast Hwy 101,Encinitas,California,US,False,False,False,False,False,False
244,Alpine Beer Company,West Coast Smoke and Tap House,,https://www.facebook.com/alpinebeercompany,https://www.instagram.com/alpinebeerco/,29,32.7910643,-117.021502,6126 Lake Murray Blvd,La Mesa,California,US,False,False,False,False,False,False
245,Burgeon Beer Company,Burgeon Beer Company,https://twitter.com/burgeonbeer,https://www.facebook.com/burgeonbeer/,https://www.instagram.com/burgeonbeer/,306680,33.1197823,-117.272939,6350 Yarrow Drive,Carlsbad,California,US,True,True,False,True,True,False
246,Second Chance Beer Company,Second Chance Brewery & Tap Room,https://twitter.com/2ndChanceBeerCo,https://www.facebook.com/secondchancebeercompany/,https://www.instagram.com/secondchancebeer/,215181,32.9948416,-117.0821519,15378 Avenue of Science #222,San Diego,California,US,False,True,False,True,True,False
247,Second Chance Beer Company,Encinitas Ale House,https://twitter.com/2ndChanceBeerCo,https://www.facebook.com/secondchancebeercompany/,https://www.instagram.com/secondchancebeer/,215181,33.0384973,-117.2931056,1044 S Coast Hwy 101,Encinitas,California,US,True,True,True,False,False,False
248,Second Chance Beer Company,Second Chance Beer Lounge,https://twitter.com/2ndChanceBeerCo,https://www.facebook.com/secondchancebeercompany/,https://www.instagram.com/secondchancebeer/,215181,32.7512106,-117.1298675,4045 30th Street Ste. A,San Diego,California,US,True,True,False,False,True,False
249,Second Chance Beer Company,Tin Roof,https://twitter.com/2ndChanceBeerCo,https://www.facebook.com/secondchancebeercompany/,https://www.instagram.com/secondchancebeer/,215181,32.7122952,-117.1607576,401 G Street,San Diego,California,US,True,True,True,False,False,False
250,Second Chance Beer Company,The WineSellar & Brasserie,https://twitter.com/2ndChanceBeerCo,https://www.facebook.com/secondchancebeercompany/,https://www.instagram.com/secondchancebeer/,215181,32.9035498,-117.1830426,9550 Waples Street #115,San Diego,California,US,False,False,True,False,False,False
251,Second Chance Beer Company,Flagship Cruises & Events,https://twitter.com/2ndChanceBeerCo,https://www.facebook.com/secondchancebeercompany/,https://www.instagram.com/secondchancebeer/,215181,32.7151808,-117.1733382,990 N. Harbor Drive,San Diego,California,US,False,False,False,False,False,False
252,Second Chance Beer Company,Balboa Park,https://twitter.com/2ndChanceBeerCo,https://www.facebook.com/secondchancebeercompany/,https://www.instagram.com/secondchancebeer/,215181,32.7311055,-117.1495474,1549 El Prado,San Diego,California,US,False,False,False,False,False,False
253,Second Chance Beer Company,Second Chance Beer Lounge ,https://twitter.com/2ndChanceBeerCo,https://www.facebook.com/secondchancebeercompany/,https://www.instagram.com/secondchancebeer/,215181,32.7512,-117.1298532,4045 30th Street,San Diego,California,US,False,False,False,False,False,False
254,North Park Beer Co.,North Park Beer Co.,https://twitter.com/NorthParkBeerCo,https://www.facebook.com/NorthParkBeerCo/,https://www.instagram.com/northparkbeerco/,8432,32.7487249,-117.1291302,3038 University Ave.,San Diego,California,US,True,True,True,False,True,False
255,North Park Beer Co.,Regents Pizzeria,https://twitter.com/NorthParkBeerCo,https://www.facebook.com/NorthParkBeerCo/,https://www.instagram.com/northparkbeerco/,8432,32.8732268,-117.2174992,"4150 Regents Park Row, Ste 100",La Jolla,California,US,False,False,False,False,False,False
256,North Park Beer Co.,The Regal Seagull,https://twitter.com/NorthParkBeerCo,https://www.facebook.com/NorthParkBeerCo/,https://www.instagram.com/northparkbeerco/,8432,33.0660361,-117.303041,996 N Coast Hwy 101,Encinitas,California,US,False,False,False,False,False,False
257,North Park Beer Co.,Eureka Burger,https://twitter.com/NorthParkBeerCo,https://www.facebook.com/NorthParkBeerCo/,https://www.instagram.com/northparkbeerco/,8432,32.8703583,-117.2119177,4353 La Jolla Village Drive,San Diego,California,US,False,False,False,False,False,False
258,Belching Beaver Brewery,Belching Beaver Brewery Tavern & Grill,,https://www.facebook.com/pages/The-Belching-Beaver/157351577682127,https://twitter.com/belchingbeaver,43025,33.2021206,-117.2410235,302 East Broadway,Vista,California,US,True,True,True,False,True,False
259,Belching Beaver Brewery,Belching Beaver Brewery North Park,,https://www.facebook.com/pages/The-Belching-Beaver/157351577682127,https://twitter.com/belchingbeaver,43025,32.7547495,-117.1300721,4223 30th Street,San Diego,California,US,True,False,False,True,True,False
260,Belching Beaver Brewery,Belching Beaver Brewery Ocean Beach,,https://www.facebook.com/pages/The-Belching-Beaver/157351577682127,https://twitter.com/belchingbeaver,43025,32.7453979,-117.2480881,4836 Newport Ave,San Diego,California,US,True,True,False,False,True,False
261,Belching Beaver Brewery,Belching Beaver Brewery Oceanside,,https://www.facebook.com/pages/The-Belching-Beaver/157351577682127,https://twitter.com/belchingbeaver,43025,33.21252865305055,-117.291643110376,1334 Rocky Point Dr,Oceanside,California,US,True,True,False,True,True,False
262,Belching Beaver Brewery,Belching  Beaver Brewery Pub980,,https://www.facebook.com/pages/The-Belching-Beaver/157351577682127,https://twitter.com/belchingbeaver,43025,33.1450194,-117.2296725,"980 Park Center Drive, Suite A",Vista,California,US,True,True,True,False,True,False
263,Karl Strauss Brewing Company,Karl Strauss Downtown San Diego,https://twitter.com/karlstraussbeer,https://www.facebook.com/KarlStraussBrewingCompany,http://instagram.com/karlstraussbeer,1880,32.7174547,-117.1670758,1157 Columbia St,San Diego,California,US,False,True,True,False,True,False
264,Karl Strauss Brewing Company,Karl Strauss Main Brewery Tasting Room,https://twitter.com/karlstraussbeer,https://www.facebook.com/KarlStraussBrewingCompany,http://instagram.com/karlstraussbeer,1880,32.8320492,-117.2312344,5985 Santa Fe Street,San Diego,California,US,True,True,False,False,True,False
265,Karl Strauss Brewing Company,Karl Strauss Carlsbad,https://twitter.com/karlstraussbeer,https://www.facebook.com/KarlStraussBrewingCompany,http://instagram.com/karlstraussbeer,1880,33.1244064,-117.3140153,5801 Armada Drive,Carlsbad,California,US,False,True,True,False,True,False
266,Karl Strauss Brewing Company,Karl Strauss 4S Ranch,https://twitter.com/karlstraussbeer,https://www.facebook.com/KarlStraussBrewingCompany,http://instagram.com/karlstraussbeer,1880,33.0214603,-117.1134033,10448 Reserve Drive,San Diego,California,US,False,True,True,False,True,False
267,Karl Strauss Brewing Company,Karl Strauss La Jolla,https://twitter.com/karlstraussbeer,https://www.facebook.com/KarlStraussBrewingCompany,http://instagram.com/karlstraussbeer,1880,32.8471174,-117.2735361,1044 Wall Street,La Jolla,California,US,False,True,True,False,True,False
268,Karl Strauss Brewing Company,Karl Strauss Sorrento Mesa,https://twitter.com/karlstraussbeer,https://www.facebook.com/KarlStraussBrewingCompany,http://instagram.com/karlstraussbeer,1880,32.896535,-117.2017648,9675 Scranton Road,San Diego,California,US,False,True,True,False,True,False
269,Karl Strauss Brewing Company,North Park Observatory Parking Lot,https://twitter.com/karlstraussbeer,https://www.facebook.com/KarlStraussBrewingCompany,http://instagram.com/karlstraussbeer,1880,32.7481756,-117.131383,2891 University Ave,San Diego,California,US,False,False,False,True,False,True
270,Latchkey Brewing,Latchkey Brewing,https://twitter.com/latchkeybrewing,https://www.facebook.com/latchkeybeer/,https://www.instagram.com/latchkeybrewing/,388099,32.7422734,-117.184648,1795 Hancock Street,San Diego,California,US,True,True,False,True,True,False
271,Resident Brewing Co.,Resident Brewing Co.,https://twitter.com/ResidentBrewing,https://www.facebook.com/residentbrewing/,https://www.instagram.com/residentbrewing/,252227,32.716509,-117.1608185,1065 4th Avenue,San Diego,California,US,False,True,True,False,True,False
272,Resident Brewing Co.,The Local Eatery & Drinking Hole,https://twitter.com/ResidentBrewing,https://www.facebook.com/residentbrewing/,https://www.instagram.com/residentbrewing/,252227,32.716526,-117.1609477,1065 Fourth Ave,San Diego,California,US,False,False,False,False,False,False
273,Resident Brewing Co.,The Local Eatery & Drinking Hole,https://twitter.com/ResidentBrewing,https://www.facebook.com/residentbrewing/,https://www.instagram.com/residentbrewing/,252227,32.716526,-117.1609477,1065 Fourth Ave,San Diego,California,US,False,False,False,False,False,False
274,Resident Brewing Co.,The Rabbit Hole ,https://twitter.com/ResidentBrewing,https://www.facebook.com/residentbrewing/,https://www.instagram.com/residentbrewing/,252227,32.7631088,-117.12111,3377 Adams Ave,San Diego ,California,US,False,False,False,False,False,False
275,Pacific Beach AleHouse,Pacific Beach Ale House,https://twitter.com/pb_alehouse,https://www.facebook.com/PacificBeachAleHouse,http://instagram.com/pb_alehouse,964,32.7942275,-117.2553097,721 Grand Avenue,San Diego,California,US,False,True,True,False,True,False
276,Little Miss Brewing,Little Miss Brewing Tasting room,https://twitter.com/littlemissbrew,https://www.facebook.com/littlemissbrewing/,https://www.instagram.com/littlemissbrewing/,288655,32.891599,-117.1484939,"7949 Stromesa Ct, Ste Y",San Diego,California,US,True,True,False,True,True,False
277,Little Miss Brewing,Little Miss Brewing normal heights ,https://twitter.com/littlemissbrew,https://www.facebook.com/littlemissbrewing/,https://www.instagram.com/littlemissbrewing/,288655,32.7635164,-117.1169386,3514 Adams ave,San Diego ,California,US,True,True,False,True,True,False
278,Little Miss Brewing,Little Miss Brewing east village,https://twitter.com/littlemissbrew,https://www.facebook.com/littlemissbrewing/,https://www.instagram.com/littlemissbrewing/,288655,32.7111075,-117.1536527,545 Park Blvd ,San diego,California,US,True,True,False,True,True,False
279,Little Miss Brewing,All locations,https://twitter.com/littlemissbrew,https://www.facebook.com/littlemissbrewing/,https://www.instagram.com/littlemissbrewing/,288655,32.8921483,-117.1483505,7949 Stromesa Court Ste Y,San Diego ,California,US,False,False,False,False,False,False
280,O'Brien's Pub,O'Brien's Pub,https://twitter.com/ObriensPubSD,https://www.facebook.com/obrienspubsd/,https://www.instagram.com/ObriensPubSD/,,32.8249132,-117.1557172,4646 Convoy Street,San Diego,California,US,False,False,False,False,False,False
281,Wavelength Brewing Co.,Wavelength Brewing Company,https://twitter.com/Wavelength_Brew,https://www.facebook.com/wavelengthbrewingco,https://www.instagram.com/wavelengthbrewco/,174555,33.20262917631785,-117.24216578321534,236 Main St,Vista,California,US,True,True,False,True,True,False
282,Green Flash Brewing Co.,Green Flash Brewing Co.,https://twitter.com/greenflashbeer,https://www.facebook.com/GreenFlashBrew,http://instagram.com/greenflashbeer,609,32.9071098,-117.1777588,6550 Mira Mesa Blvd,San Diego,California,US,True,True,False,True,True,False
283,Green Flash Brewing Co.,Sammy's Woodfired Pizza & Grill- San Marcos ,https://twitter.com/greenflashbeer,https://www.facebook.com/GreenFlashBrew,http://instagram.com/greenflashbeer,609,33.1420459,-117.1917952,"121 S. Las Posas Rd., Ste 102",San Marcos,California,US,False,False,False,False,False,False
284,Green Flash Brewing Co.,Sammy's Woodfired Pizza & Grill - Del Mar,https://twitter.com/greenflashbeer,https://www.facebook.com/GreenFlashBrew,http://instagram.com/greenflashbeer,609,32.95231130000001,-117.2325894,"12925 El Camino Real, J-21",San Diego,California,US,False,False,False,False,False,False
285,Green Flash Brewing Co.,Green Flash + Sammy's Woodfired Pizza & Grill - Mission Valley ,https://twitter.com/greenflashbeer,https://www.facebook.com/GreenFlashBrew,http://instagram.com/greenflashbeer,609,32.7708356,-117.1497382,"1620 Camino de la Reina, #E1",San Diego,California,US,False,False,False,False,False,False
286,Green Flash Brewing Co.,Green Flash + Sammy's Woodfired Pizza & Grill - Scripps Ranch,https://twitter.com/greenflashbeer,https://www.facebook.com/GreenFlashBrew,http://instagram.com/greenflashbeer,609,32.9363434,-117.0968298,10785 Scripps Poway Pkwy. #B,San Diego,California,US,False,False,False,False,False,False
287,Green Flash Brewing Co.,Sammy's Woodfired Pizza - Le Mesa ,https://twitter.com/greenflashbeer,https://www.facebook.com/GreenFlashBrew,http://instagram.com/greenflashbeer,609,32.7802521,-117.0141678,"8555 Fletcher Pkwy, Suite 104",Le Mesa ,California,US,False,False,False,False,False,False
288,Green Flash Brewing Co.,Sammy's Woodfired Pizza - La Mesa ,https://twitter.com/greenflashbeer,https://www.facebook.com/GreenFlashBrew,http://instagram.com/greenflashbeer,609,32.7802521,-117.0141678,"8555 Fletcher Pkwy, Suite 104",Le Mesa ,California,US,False,False,False,False,False,False
289,Green Flash Brewing Co.,Music Box ,https://twitter.com/greenflashbeer,https://www.facebook.com/GreenFlashBrew,http://instagram.com/greenflashbeer,609,32.7193819,-117.1681424,"1337 India St.,",San Diego,California,US,False,False,False,False,False,False
290,Green Flash Brewing Co.,The Lafayette Hotel ,https://twitter.com/greenflashbeer,https://www.facebook.com/GreenFlashBrew,http://instagram.com/greenflashbeer,609,32.754849,-117.140722,2223 El Cajon Blvd.,San Diego ,California,US,False,False,False,False,False,False
291,Green Flash Brewing Co., Embarcadero South,https://twitter.com/greenflashbeer,https://www.facebook.com/GreenFlashBrew,http://instagram.com/greenflashbeer,609,32.7038654,-117.1643418,200 Marina Park Way,San Diego ,California,US,False,False,False,False,False,False
292,Green Flash Brewing Co.,Knotty Barrel ,https://twitter.com/greenflashbeer,https://www.facebook.com/GreenFlashBrew,http://instagram.com/greenflashbeer,609,32.7117129,-117.1566909,844 Market St,San Diego ,California,US,False,False,False,False,False,False
